species_id	species_code	species_name	binding_affinity
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	64.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	66.0000
1	human	人类	62.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	72.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	68.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	58.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	66.0000
1	human	人类	61.0000
1	human	人类	57.0000
1	human	人类	61.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	61.0000
1	human	人类	57.0000
1	human	人类	68.0000
1	human	人类	68.0000
1	human	人类	61.0000
1	human	人类	65.0000
1	human	人类	62.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	57.0000
1	human	人类	61.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	61.0000
1	human	人类	68.0000
1	human	人类	69.0000
1	human	人类	72.0000
1	human	人类	66.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	61.0000
1	human	人类	59.0000
1	human	人类	76.9900
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	63.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	63.0000
1	human	人类	63.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	63.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	63.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	62.0000
1	human	人类	60.0000
1	human	人类	59.0000
1	human	人类	65.0000
1	human	人类	65.0000
1	human	人类	63.0000
1	human	人类	58.0000
1	human	人类	63.0000
1	human	人类	66.0000
1	human	人类	69.0000
1	human	人类	60.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	62.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	62.0000
1	human	人类	64.0000
1	human	人类	69.9900
1	human	人类	68.0000
1	human	人类	59.0000
1	human	人类	68.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	68.0000
1	human	人类	61.0000
1	human	人类	62.0000
1	human	人类	66.0000
1	human	人类	62.0000
1	human	人类	59.0000
1	human	人类	62.0000
1	human	人类	73.0000
1	human	人类	69.0000
1	human	人类	69.9900
1	human	人类	64.0000
1	human	人类	60.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	58.0000
1	human	人类	60.0000
1	human	人类	61.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	69.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	62.0000
1	human	人类	67.0000
1	human	人类	59.0000
1	human	人类	61.0000
1	human	人类	68.0000
1	human	人类	74.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	63.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	61.0000
1	human	人类	59.0000
1	human	人类	70.0000
1	human	人类	66.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	58.0000
1	human	人类	70.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	67.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	65.0000
1	human	人类	63.0000
1	human	人类	74.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	66.0000
1	human	人类	62.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	62.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	61.0000
1	human	人类	58.0000
1	human	人类	61.0000
1	human	人类	58.0000
1	human	人类	62.0000
1	human	人类	58.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	58.0000
1	human	人类	68.0000
1	human	人类	63.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	60.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	59.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	58.0000
1	human	人类	60.0000
1	human	人类	58.0000
1	human	人类	61.0000
1	human	人类	60.0000
1	human	人类	60.0000
1	human	人类	65.0000
1	human	人类	62.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	60.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	69.0000
1	human	人类	59.0000
1	human	人类	59.0000
1	human	人类	68.0000
1	human	人类	67.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	61.0000
1	human	人类	57.0000
1	human	人类	58.0000
1	human	人类	61.0000
1	human	人类	58.0000
1	human	人类	66.0000
1	human	人类	66.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	61.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	63.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	62.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	63.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	59.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	63.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
1	human	人类	57.0000
